Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Tabocas Do Brejo Velho,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,60.23,37.58,2.19,0,2.19,0.24
Tanhaçu,Todas,9º ano,Matemática,265,81.51000000000001,44.4,47.09,7.53,0.98,8.5,-8.83
Tanque Novo,Todas,9º ano,Matemática,228,92.54000000000001,29.59,54.05,13.73,2.63,16.36,-6.95
Tanquinho,Todas,9º ano,Matemática,96,81.25,53.12,44.5,2.38,0,2.38,2.38
Taperoá,Todas,9º ano,Matemática,166,81.33,37.69,59.56,2.75,0,2.75,1.8
Tapiramutá,Todas,9º ano,Matemática,156,92.31,39.46,51.68,7.44,1.42,8.859999999999999,4.22
Teixeira De Freitas,Todas,9º ano,Matemática,1477,83.28,27.5,60.14,11.5,0.86,12.35,3.31
Teodoro Sampaio,Todas,9º ano,Matemática,111,84.68000000000001,49.84,48.1,2.06,0,2.06,0.55
Teofilândia,Todas,9º ano,Matemática,157,86.62,31.78,60.9,6.54,0.78,7.32,3.17
Teolândia,Todas,9º ano,Matemática,143,79.72,40.98,55.71,2.49,0.82,3.32,-2.98
Terra Nova,Todas,9º ano,Matemática,131,80.15000000000001,39.6,54.76,5.64,0,5.64,4.77
Tremedal,Todas,9º ano,Matemática,173,79.19,43.64,51.12,5.24,0,5.24,0.79
Tucano,Todas,9º ano,Matemática,533,76.55,37.65,54.71,7.41,0.23,7.64,0.5
Uauá,Todas,9º ano,Matemática,267,88.01000000000001,44.76,46.79,7.64,0.8100000000000001,8.44,4.12
Ubaíra,Todas,9º ano,Matemática,131,82.44,34.2,59.85,5.95,0,5.94,-2.06
Ubaitaba,Todas,9º ano,Matemática,174,87.36,27.79,59.98,10.84,1.39,12.24,4.17
Ubatã,Todas,9º ano,Matemática,190,85.26000000000001,56.16,42.21,1.63,0,1.63,1.1
Uibaí,Todas,9º ano,Matemática,87,82.76000000000001,34.02,54.69,10.1,1.19,11.3,3.2
Umburanas,Todas,9º ano,Matemática,85,82.34999999999999,29.89,63.48,6.63,0,6.63,5.98
Una,Todas,9º ano,Matemática,212,87.73999999999999,44.92,48,7.08,0,7.08,2.8
Urandi,Todas,9º ano,Matemática,139,74.09999999999999,41.05,48.45,10.5,0,10.5,0.46
Uruçuca,Todas,9º ano,Matemática,231,74.03,44.73,51.42,3.85,0,3.85,2.85
Utinga,Todas,9º ano,Matemática,208,89.42,41.87,53.84,4.29,0,4.29,-2.35
Valença,Todas,9º ano,Matemática,557,77.38,41.8,54.02,3.97,0.21,4.18,0.1
Valente,Todas,9º ano,Matemática,234,89.73999999999999,47.26,46.53,5.76,0.45,6.21,-0.45
Várzea Da Roça,Todas,9º ano,Matemática,164,87.2,34.9,52.5,11.74,0.86,12.61,6.29
Várzea Do Poço,Todas,9º ano,Matemática,85,80,47.39,48.36,4.25,0,4.25,1.14
Várzea Nova,Todas,9º ano,Matemática,145,80,29.69,62.73,7.58,0,7.58,5.76
Varzedo,Todas,9º ano,Matemática,82,97.56,32.6,58.69,8.710000000000001,0,8.710000000000001,5.31
Vera Cruz,Todas,9º ano,Matemática,156,75,60.46,35.73,3.81,0,3.81,0.98
Vereda,Todas,9º ano,Matemática,42,92.86,43.43,39.24,17.33,0,17.33,11.36
Vitória Da Conquista,Todas,9º ano,Matemática,2747,80.05,25.91,61.35,11.75,0.99,12.74,4.05
Wagner,Todas,9º ano,Matemática,174,83.91,41.93,54.19,3.88,0,3.88,1.99
Wanderley,Todas,9º ano,Matemática,133,81.95,50.18,45.26,4.56,0,4.56,0.88
Wenceslau Guimarães,Todas,9º ano,Matemática,140,67.86,34.97,60.63,4.4,0,4.4,0.25
Xique-Xique,Todas,9º ano,Matemática,791,82.93000000000001,58.55,38.88,2.3,0.27,2.57,0.98
