Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Goioxim,Todas,9º ano,Matemática,92,80.43000000000001,24.39,67.45999999999999,4.95,3.2,8.15,-0.89
Grandes Rios,Todas,9º ano,Matemática,89,76.40000000000001,39.11,56.67,4.22,0,4.22,0.96
Guaíra,Todas,9º ano,Matemática,317,79.18000000000001,22.57,63.14,12.54,1.75,14.29,0.04
Guairaçá,Todas,9º ano,Matemática,52,59.62,33.39,43.09,18.07,5.45,23.5,11.26
Guamiranga,Todas,9º ano,Matemática,55,94.55,21.24,65.40000000000001,13.36,0,13.36,2.79
Guapirama,Todas,9º ano,Matemática,49,100,16.32,51.06,32.62,0,32.63,22.87
Guaporema,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Guaraci,Todas,9º ano,Matemática,78,80.77,7.8,59.42,23.54,9.24,32.77,11.49
Guaraniaçu,Todas,9º ano,Matemática,120,82.5,33.18,51.69,12.32,2.81,15.13,-4.69
Guarapuava,Todas,9º ano,Matemática,2276,79.13,19.74,65.51000000000001,13.52,1.23,14.75,1.9
Guaraqueçaba,Todas,9º ano,Matemática,76,63.16,32.57,57.39,10.04,0,10.04,7.52
Guaratuba,Todas,9º ano,Matemática,527,66.41,23.6,63.46,11.91,1.03,12.94,4.61
Honório Serpa,Todas,9º ano,Matemática,113,90.27,36.55,50.37,11.1,1.98,13.08,4.63
Ibaiti,Todas,9º ano,Matemática,361,68.98,32.02,58.58,9.4,0,9.4,0.3
Ibema,Todas,9º ano,Matemática,99,72.73,31.75,56.29,10.73,1.23,11.96,0.1
Ibiporã,Todas,9º ano,Matemática,666,75.38,40.65,50.96,8.220000000000001,0.17,8.390000000000001,-0.92
Icaraíma,Todas,9º ano,Matemática,131,76.34,47.25,48.68,4.07,0,4.07,-2.45
Iguaraçu,Todas,9º ano,Matemática,47,82.98,17.85,61.38,18.16,2.61,20.78,13.18
Iguatu,Todas,9º ano,Matemática,28,92.86,23.08,57.7,19.22,0,19.22,4.87
Imbaú,Todas,9º ano,Matemática,139,77.7,40.12,55.73,3.09,1.06,4.15,1.06
Imbituva,Todas,9º ano,Matemática,346,77.17,23.36,60.66,14.13,1.85,15.98,5.88
Inácio Martins,Todas,9º ano,Matemática,182,72.53,36.09,56.75,7.16,0,7.17,1.15
