Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Itamarandiba,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,14.48,55.27,25.37,4.88,30.25,-0.85
Itamarati De Minas,Todas,9º ano,Matemática,43,93.02,13.3,64.97,14.48,7.25,21.74,3.03
Itambacuri,Todas,9º ano,Matemática,274,84.67,30.1,59.47,8.83,1.6,10.43,4.02
Itambé Do Mato Dentro,Todas,9º ano,Matemática,25,96,16.67,58.34,24.99,0,24.99,1.91
Itamogi,Todas,9º ano,Matemática,149,87.92,24.44,51.38,21.5,2.68,24.18,-5.8
Itamonte,Todas,9º ano,Matemática,165,90.91,22.94,55.34,18.5,3.22,21.72,-1.51
Itanhandu,Todas,9º ano,Matemática,212,87.73999999999999,26.67,54.16,17.09,2.08,19.17,0.08
Itanhomi,Todas,9º ano,Matemática,152,90.13,28.8,52.26,16.59,2.35,18.94,-1.44
Itaobim,Todas,9º ano,Matemática,289,87.89,26.38,55.5,13.3,4.82,18.12,0.14
Itapagipe,Todas,9º ano,Matemática,153,88.89,17.9,57.4,21.61,3.09,24.7,-15.06
Itapecerica,Todas,9º ano,Matemática,307,89.25,19.3,59.35,17.26,4.09,21.35,-0.09
Itapeva,Todas,9º ano,Matemática,109,89.91,15.42,57.25,19.27,8.06,27.33,-1.94
Itatiaiuçu,Todas,9º ano,Matemática,144,88.89,15.89,56.58,22.83,4.7,27.53,-7.67
Itaú De Minas,Todas,9º ano,Matemática,198,94.95,9.08,58.51,27.52,4.89,32.41,5.66
Itaúna,Todas,9º ano,Matemática,1152,91.84,17.08,52.36,25.75,4.81,30.56,0.26
Itaverava,Todas,9º ano,Matemática,94,78.72,25.88,67.03,7.09,0,7.09,-5.47
Itinga,Todas,9º ano,Matemática,141,88.65000000000001,34.53,53.31,11.4,0.76,12.16,-5
Itueta,Todas,9º ano,Matemática,62,75.81,22.04,59.43,18.53,0,18.53,-5.5
Ituiutaba,Todas,9º ano,Matemática,1117,85.14,23.62,54.74,18.69,2.95,21.65,0.5
Itumirim,Todas,9º ano,Matemática,98,80.61,25.84,53.39,18.42,2.35,20.77,6.42
Iturama,Todas,9º ano,Matemática,485,89.90000000000001,19.01,57.68,19.97,3.34,23.31,-0.78
Itutinga,Todas,9º ano,Matemática,59,79.66,31.89,59.6,8.51,0,8.51,-11.44
Jaboticatubas,Todas,9º ano,Matemática,266,87.22,19.03,60.86,18.02,2.09,20.11,0.14
Jacinto,Todas,9º ano,Matemática,156,85.26000000000001,37.73,51.45,9.369999999999999,1.45,10.82,0.64
Jacuí,Todas,9º ano,Matemática,110,75.45,13.18,52.98,26.79,7.05,33.84,-22.19
Jacutinga,Todas,9º ano,Matemática,263,90.87,10.84,56.41,26.34,6.41,32.75,8.970000000000001
Jaguaraçu,Todas,9º ano,Matemática,38,94.73999999999999,49.75,39.46,8.16,2.63,10.79,-6.21
Jaíba,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,39.55,45.12,12.84,2.49,15.32,6.69
Jampruca,Todas,9º ano,Matemática,54,88.89,38.86,46.01,15.13,0,15.12,0
Janaúba,Todas,9º ano,Matemática,1215,87.48999999999999,31.68,51.67,14.31,2.34,16.65,5.86
Januária,Todas,9º ano,Matemática,891,84.18000000000001,41.7,49.93,7.34,1.03,8.359999999999999,0.31
Japaraíba,Todas,9º ano,Matemática,42,85.70999999999999,3.24,41.53,35.31,19.92,55.25,8.470000000000001
Japonvar,Todas,9º ano,Matemática,100,87,31.37,63.42,5.21,0,5.21,-4.82
Jeceaba,Todas,9º ano,Matemática,76,90.79000000000001,23.03,58.18,17.41,1.38,18.8,0.5600000000000001
Jenipapo De Minas,Todas,9º ano,Matemática,151,85.43000000000001,25.66,54,16.75,3.59,20.34,6.3
Jequeri,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,30.59,56.05,11.77,1.59,13.36,0.35
Jequitaí,Todas,9º ano,Matemática,64,76.56,31,51.99,17.01,0,17.01,3.65
Jequitibá,Todas,9º ano,Matemática,58,74.14,58.12,32.61,9.27,0,9.27,-12.82
Jequitinhonha,Todas,9º ano,Matemática,355,77.45999999999999,42.61,50.19,7.2,0,7.2,-4.08
Jesuânia,Todas,9º ano,Matemática,81,88.89,11.99,49.94,30.26,7.81,38.08,19.8
Joaíma,Todas,9º ano,Matemática,230,76.52,28.19,61.69,9.49,0.63,10.11,-0.6899999999999999
Joanésia,Todas,9º ano,Matemática,78,82.05,18.41,60.1,21.49,0,21.49,18.95
João Monlevade,Todas,9º ano,Matemática,1082,73.56999999999999,25.54,48.12,22.15,4.19,26.34,1.3
João Pinheiro,Todas,9º ano,Matemática,659,84.52,23.88,58.01,16.13,1.98,18.11,0.34
Joaquim Felício,Todas,9º ano,Matemática,53,90.56999999999999,25,60.06,14.94,0,14.94,-21.24
Jordânia,Todas,9º ano,Matemática,187,82.89,45.51,48.81,5.68,0,5.68,-11.82
José Gonçalves De Minas,Todas,9º ano,Matemática,79,89.87,16.76,58.61,22.99,1.64,24.64,10.68
José Raydan,Todas,9º ano,Matemática,60,96.67,22.56,67.31,10.13,0,10.13,-10.66
Josenópolis,Todas,9º ano,Matemática,88,93.18000000000001,38.88,55.06,6.06,0,6.05,0.06
Juatuba,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,18.02,58.76,20.43,2.79,23.22,4.08
Juiz De Fora,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,22.02,55.95,17.36,4.67,22.02,0.96
Juramento,Todas,9º ano,Matemática,55,80,21.25,67.44,11.31,0,11.3,-0.9
Juruaia,Todas,9º ano,Matemática,161,91.93000000000001,5.29,36.27,31.58,26.86,58.44,-9.039999999999999
Juvenília,Todas,9º ano,Matemática,149,83.89,37.29,52.4,9.57,0.74,10.31,0.16
