Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Itapipoca,Todas,9º ano,Matemática,1145,95.28,32.85,55.65,10.6,0.9,11.5,5.09
Itapiúna,Todas,9º ano,Matemática,135,76.3,40.8,43.4,13.93,1.87,15.8,8.960000000000001
Itarema,Todas,9º ano,Matemática,375,94.13,31.66,49.42,16.48,2.44,18.92,13.3
Itatira,Todas,9º ano,Matemática,298,97.31999999999999,38.72,54.83,6.45,0,6.45,2.84
Jaguaretama,Todas,9º ano,Matemática,145,95.86,32.31,55.94,10.41,1.34,11.75,8.140000000000001
Jaguaribara,Todas,9º ano,Matemática,120,95.83,34.56,57.69,7.75,0,7.75,1.23
Jaguaribe,Todas,9º ano,Matemática,443,95.70999999999999,24.86,60.32,13.16,1.66,14.82,3.06
Jaguaruana,Todas,9º ano,Matemática,258,100,28.51,54.28,14.9,2.31,17.21,8.970000000000001
Jardim,Todas,9º ano,Matemática,243,95.88,25.14,63.28,10.7,0.88,11.57,1.11
Jati,Todas,9º ano,Matemática,52,92.31,37.89,59.72,2.39,0,2.38,-37.32
Jijoca De Jericoacoara,Todas,9º ano,Matemática,134,97.01000000000001,4.51,24.23,50.28,20.98,71.26000000000001,48.74
Juazeiro Do Norte,Todas,9º ano,Matemática,2442,91.84999999999999,29.01,56.68,13.02,1.29,14.31,6.45
Jucás,Todas,9º ano,Matemática,129,95.34999999999999,34.04,57.67,6.7,1.59,8.289999999999999,3.03
Lavras Da Mangabeira,Todas,9º ano,Matemática,255,97.25,38.66,50.62,8.35,2.37,10.72,5.18
Limoeiro Do Norte,Todas,9º ano,Matemática,366,94.26000000000001,25.12,59.77,12.49,2.62,15.12,-6.82
Madalena,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,25,67.56,6.3,1.14,7.44,-4.3
Maracanaú,Todas,9º ano,Matemática,2338,96.48999999999999,30.66,58.87,9.27,1.2,10.48,-0.8100000000000001
Maranguape,Todas,9º ano,Matemática,1221,96.06999999999999,33.84,55.03,10.46,0.67,11.13,5.9
Marco,Todas,9º ano,Matemática,402,99,32.65,53.39,11.91,2.05,13.95,5.55
Martinópole,Todas,9º ano,Matemática,160,96.88,20.88,57.36,18.55,3.21,21.77,-1.35
Massapê,Todas,9º ano,Matemática,598,100,28.69,48.64,17.51,5.16,22.67,16.12
Mauriti,Todas,9º ano,Matemática,343,98.25,38.52,49.48,10.05,1.95,12,0.23
Meruoca,Todas,9º ano,Matemática,139,99.28,19.57,53.61,21.76,5.06,26.82,4.49
Milagres,Todas,9º ano,Matemática,128,100,34.6,55.54,6.65,3.21,9.859999999999999,3.83
Milhã,Todas,9º ano,Matemática,204,99.51000000000001,14.76,45.92,28.52,10.8,39.31,26.81
Missão Velha,Todas,9º ano,Matemática,156,100,12.01,44,27.98,16.01,44.01,42.03
Mombaça,Todas,9º ano,Matemática,284,84.51000000000001,33.16,54.49,11.25,1.1,12.35,0.88
Morada Nova,Todas,9º ano,Matemática,449,97.33,23.09,64.84999999999999,10.7,1.36,12.06,2.14
Morrinhos,Todas,9º ano,Matemática,84,95.23999999999999,18.8,54.63,21.67,4.9,26.57,9.25
Mucambo,Todas,9º ano,Matemática,148,97.3,30.33,52.22,15.31,2.14,17.46,4.2
Mulungu,Todas,9º ano,Matemática,90,100,25.79,55.91,15,3.3,18.29,8.98
Nova Olinda,Todas,9º ano,Matemática,178,100,22.19,60.27,15.26,2.28,17.54,7.13
Nova Russas,Todas,9º ano,Matemática,279,100,27.41,56.57,13.51,2.51,16.03,7.05
Novo Oriente,Todas,9º ano,Matemática,219,99.54000000000001,15.88,46.5,34.35,3.27,37.62,24.9
Ocara,Todas,9º ano,Matemática,190,99.47,27.91,54.89,14.62,2.58,17.2,10.58
Pacajus,Todas,9º ano,Matemática,725,90.34,34.34,55.57,9.65,0.44,10.09,2.67
Pacatuba,Todas,9º ano,Matemática,659,96.97,30.37,58.69,9.98,0.96,10.94,4.52
Pacoti,Todas,9º ano,Matemática,98,90.81999999999999,33.42,58.65,7.93,0,7.93,3.43
Pacujá,Todas,9º ano,Matemática,91,98.90000000000001,47.13,46.15,5.62,1.1,6.72,2.34
Palhano,Todas,9º ano,Matemática,70,92.86,16.51,65.48,13.55,4.46,18.01,-4.71
Palmácia,Todas,9º ano,Matemática,93,96.77,44.65,45.52,8.75,1.08,9.83,6.62
Paracuru,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,29.13,57.24,11.78,1.85,13.63,5.5
Parambu,Todas,9º ano,Matemática,172,96.51000000000001,34.38,56.51,8.470000000000001,0.64,9.109999999999999,3.18
Paramoti,Todas,9º ano,Matemática,105,96.19,15.78,70.38,13.84,0,13.84,10.42
Pedra Branca,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,38.91,49.38,10.91,0.8,11.71,-5.37
Penaforte,Todas,9º ano,Matemática,143,97.2,33.58,55.94,9.779999999999999,0.7,10.48,-31.32
Pentecoste,Todas,9º ano,Matemática,419,97.37,37.21,50.99,10.37,1.43,11.81,5.8
Pereiro,Todas,9º ano,Matemática,144,99.31,20.4,57.65,17.49,4.46,21.94,8.029999999999999
Piquet Carneiro,Todas,9º ano,Matemática,61,100,23.29,65.7,11.01,0,11.01,-9.02
Pires Ferreira,Todas,9º ano,Matemática,144,98.61,17.04,52.78,23.9,6.28,30.19,19.67
Poranga,Todas,9º ano,Matemática,139,100,36.09,55.39,8.52,0,8.52,-3.49
Porteiras,Todas,9º ano,Matemática,153,94.12,24.55,43,24.91,7.54,32.45,12.49
