Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Santa Cruz Da Esperança,Todas,9º ano,Matemática,41,87.8,39.17,38.61,19.37,2.85,22.22,-54.44
Santa Cruz Das Palmeiras,Todas,9º ano,Matemática,292,83.90000000000001,35.57,53.58,9.720000000000001,1.13,10.85,-2.05
Santa Cruz Do Rio Pardo,Todas,9º ano,Matemática,534,81.45999999999999,16.28,59.49,20.62,3.61,24.23,1.55
Santa Ernestina,Todas,9º ano,Matemática,84,90.48,27.93,63.17,8.9,0,8.9,0.19
Santa Fé Do Sul,Todas,9º ano,Matemática,279,91.40000000000001,14.24,57.94,23.52,4.3,27.82,7.55
Santa Gertrudes,Todas,9º ano,Matemática,348,89.94,13.93,62.68,16.82,6.57,23.38,-9.5
Santa Isabel,Todas,9º ano,Matemática,864,79.98,20.97,58.84,17,3.19,20.18,3.94
Santa Lúcia,Todas,9º ano,Matemática,116,67.23999999999999,39.72,54.8,5.48,0,5.48,1.34
Santa Maria Da Serra,Todas,9º ano,Matemática,80,77.5,39.53,54.42,6.05,0,6.05,-3.76
Santa Mercedes,Todas,9º ano,Matemática,49,87.76000000000001,32.69,57.96,9.35,0,9.35,-1.52
Santa Rita D'oeste,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Santa Rita Do Passa Quatro  ,Todas,9º ano,Matemática,232,79.31,23.96,60.53,13.6,1.91,15.52,-3.82
Santa Rosa De Viterbo,Todas,9º ano,Matemática,315,87.94,25.58,56.82,17.6,0,17.6,0.9
Santa Salete,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Santana De Parnaíba,Todas,9º ano,Matemática,1984,86.44,26.74,59.11,12.7,1.45,14.15,2.97
Santo Anastácio,Todas,9º ano,Matemática,163,88.34,31.81,49.37,17.43,1.39,18.83,10.09
Santo André,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,32.8,54.19,11.74,1.27,13.01,1.1
Santo Antônio Da Alegria,Todas,9º ano,Matemática,97,98.97,13.45,62.39,23.1,1.06,24.16,9.390000000000001
Santo Antônio De Posse,Todas,9º ano,Matemática,225,80,34.84,55.4,9.34,0.42,9.76,-7.47
Santo Antônio Do Aracanguá  ,Todas,9º ano,Matemática,121,90.08,20.51,57.7,19.16,2.63,21.78,1.06
Santo Antônio Do Jardim,Todas,9º ano,Matemática,73,87.67,15.63,62.4,17.3,4.67,21.96,3.59
Santo Antônio Do Pinhal,Todas,9º ano,Matemática,126,80.16,23.48,66.73,9.789999999999999,0,9.789999999999999,-1.73
Santo Expedito,Todas,9º ano,Matemática,45,82.22,32.19,62.41,5.4,0,5.4,1.01
Santópolis Do Aguapeí,Todas,9º ano,Matemática,56,92.86,21.12,44.25,26.93,7.7,34.63,14.54
Santos,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,21.06,58.54,18.7,1.7,20.4,7.66
São Bento Do Sapucaí,Todas,9º ano,Matemática,129,96.12,13.42,52.28,27.98,6.32,34.3,8.68
São Bernardo Do Campo,Todas,9º ano,Matemática,10596,82.63,28.69,55,14.19,2.12,16.31,1.66
São Caetano Do Sul,Todas,9º ano,Matemática,1716,90.44,10.9,48.17,32.46,8.470000000000001,40.93,6.67
São Carlos,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,23.69,54.31,18.65,3.35,22,0.51
São Francisco,Todas,9º ano,Matemática,43,100,11.35,33.79,43.37,11.49,54.86,17.62
São João Da Boa Vista,Todas,9º ano,Matemática,876,78.31,23.37,53.79,19.63,3.21,22.84,5.33
São João Das Duas Pontes,Todas,9º ano,Matemática,41,85.37,13.85,48.18,32.24,5.73,37.95,10.74
São João De Iracema,Todas,9º ano,Matemática,32,90.63,24.13,51.74,20.69,3.44,24.13,4.9
São Joaquim Da Barra,Todas,9º ano,Matemática,566,88.87,28.2,55.64,14.8,1.36,16.17,3.2
São José Da Bela Vista,Todas,9º ano,Matemática,129,72.09,35.02,55.38,8.529999999999999,1.07,9.6,3.82
São José Do Barreiro,Todas,9º ano,Matemática,51,82.34999999999999,28.1,55,16.9,0,16.9,5.53
São José Do Rio Pardo,Todas,9º ano,Matemática,570,86.67,22.11,55.21,18.19,4.49,22.68,1.03
São José Do Rio Preto,Todas,9º ano,Matemática,3880,85.62,24.27,54.1,19.18,2.45,21.63,3.8
São José Dos Campos,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,21.75,53.5,19.35,5.4,24.75,2.89
São Lourenço Da Serra,Todas,9º ano,Matemática,270,90.37,30.4,56.41,11.58,1.61,13.19,1.04
São Luís Do Paraitinga,Todas,9º ano,Matemática,83,86.75,16.77,61.61,18.01,3.61,21.63,3.75
São Manuel,Todas,9º ano,Matemática,469,81.45,32.02,56.94,9.210000000000001,1.83,11.04,-0.77
São Miguel Arcanjo,Todas,9º ano,Matemática,289,84.78,13.38,57.51,24.26,4.85,29.1,8.43
São Paulo,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,33.65,55.28,10.09,0.98,11.07,2.06
São Pedro,Todas,9º ano,Matemática,414,81.40000000000001,18.38,58.7,20.17,2.75,22.92,4.77
São Pedro Do Turvo,Todas,9º ano,Matemática,118,85.59,30.22,50.77,18.03,0.98,19.01,4.98
São Roque,Todas,9º ano,Matemática,823,82.75,23.61,60.34,13.94,2.11,16.05,2.13
São Sebastião,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,33.5,54.72,9.640000000000001,2.14,11.78,0.22
São Sebastião Da Grama,Todas,9º ano,Matemática,130,80,17.01,64.53,14.41,4.05,18.45,9.19
São Simão,Todas,9º ano,Matemática,174,75.29000000000001,38.96,50.5,9.08,1.46,10.55,-0.98
São Vicente,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,27.99,58.46,12.76,0.79,13.55,5.32
Sarapuí,Todas,9º ano,Matemática,206,89.81,27.29,53.26,17.31,2.14,19.45,4.67
