"ID_UF_alunos";"ID_MUNICIPIO_alunos";"ID_ALUNO_alunos";"PROFICIENCIA_MT_SAEB_alunos";"TX_RESP_Q013_alunos";"TX_RESP_Q015_alunos";"TX_RESP_Q019_alunos";"TX_RESP_Q023_alunos";"TX_RESP_Q026_alunos";"TX_RESP_Q027_alunos";"TX_RESP_Q028_alunos";"TX_RESP_Q029_alunos";"TX_RESP_Q030_alunos";"TX_RESP_Q043_alunos";"TX_RESP_Q044_alunos";"TX_RESP_Q045_alunos";"TX_RESP_Q048_alunos";"TX_RESP_Q053_alunos";"TX_RESP_Q054_alunos";"TX_RESP_Q055_alunos";"TX_RESP_Q057_alunos";"nivel_proficiencia";"ind_aprendizado_adequado"
21;2106706;17023873;241.68846;"A";"D";"G";"G";"A";"A";"A";"A";"A";"B";"B";"B";"B";"A";"B";"A";"A";"BA";NA
21;2106706;17023874;165.614251;"A";"D";"B";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"A";"C";"IN";NA
21;2106706;17023875;230.488085;"B";"B";"E";"G";"B";"A";"A";"A";"A";"B";"A";"B";"C";"A";"B";"A";"C";"BA";NA
21;2106706;17023876;192.270029;"A";"B";"NI";"E";"NI";"A";"A";"A";"NI";"C";"A";"B";"B";"A";"NI";"NI";"NI";"IN";NA
21;2106706;17023877;214.014603;"A";"D";"E";"G";"A";"A";"A";"A";"A";"E";"D";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17023878;212.790561;"A";"B";"B";"B";"B";"A";"A";"A";"A";"B";"C";"A";"A";"B";"A";"B";"B";"IN";NA
21;2106706;17023879;200.53969;"C";"E";"F";"E";"B";"A";"A";"A";"A";"C";"A";"B";"B";"A";"B";"A";"C";"IN";NA
21;2106706;17023880;265.8577;"A";"E";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"B";"B";"A";"A";"BA";NA
21;2106706;17023881;180.655882;"A";"C";"C";"C";"B";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"IN";NA
21;2106706;17023883;214.940236;"A";"B";"A";"C";"C";"B";"B";"B";"B";"C";"D";"B";"A";"B";"B";"A";"A";"IN";NA
21;2106706;17023884;201.085367;"A";"C";"B";"A";"A";"A";"A";"A";"A";"E";"C";"B";"A";"A";"B";"A";"C";"IN";NA
21;2106706;17023886;173.643631;"A";"D";"E";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"B";"C";"IN";NA
21;2106706;17023887;205.482025;"A";"B";"C";"D";"B";"A";"A";"A";"A";"A";"A";"B";"B";"B";"B";"A";"C";"IN";NA
21;2106706;17023888;248.626095;"A";"D";"D";"E";"C";"A";"A";"A";"A";"D";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17023890;245.459403;"B";"E";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17023892;243.12439;"A";"C";"G";"G";"A";"A";"A";"A";"A";"E";"C";"B";"A";"A";"B";"A";"A";"BA";NA
21;2106706;17023893;247.209728;"A";"E";"B";"G";"A";"A";"A";"B";"A";"D";"C";"B";"A";"B";"B";"A";"A";"BA";NA
21;2106706;17023894;218.878689;"B";"C";"E";"C";"B";"A";"A";"A";"A";"E";"C";"B";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17023895;164.830473;"A";"C";"E";"B";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"B";"A";"C";"IN";NA
21;2106706;17023896;251.951633;"A";"C";"D";"G";"B";"B";"B";"B";"B";"A";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17023897;258.628698;"B";"B";"A";"B";"B";"A";"A";"A";"A";"A";"D";"A";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17023898;258.37109;"B";"D";"F";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17023899;264.929552;"B";"D";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17023900;172.253868;"A";"B";"A";"G";"C";"A";"A";"A";"A";"B";"D";"B";"B";"A";"C";"A";"C";"IN";NA
21;2106706;17023902;204.125797;"A";"D";"E";"G";"B";"A";"A";"A";"A";"D";"A";"B";"A";"B";"B";"A";"C";"IN";NA
21;2106706;17023903;203.18798;"A";"D";"C";"B";"A";"A";"A";"A";"A";"B";"D";"A";"A";"A";"B";"A";"C";"IN";NA
21;2106706;17023904;163.86756;"B";"D";"G";"G";"C";"A";"A";"A";"A";"A";"B";"A";"B";"B";"C";"A";"C";"IN";NA
21;2106706;17023905;250.071135;"A";"C";"B";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17023906;245.448393;"A";"E";"E";"G";"B";"A";"A";"A";"A";"C";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17023907;291.495846;"A";"C";"C";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"A";"A";"BA";NA
21;2106706;17023908;205.194794;"B";"E";"D";"B";"A";"A";"A";"A";"NI";"B";"E";"A";"A";"A";"A";"A";"D";"IN";NA
21;2106706;17023909;262.135438;"B";"E";"B";"G";"B";"A";"A";"A";"A";"B";"D";"B";"A";"A";"B";"A";"D";"BA";NA
21;2106706;17023910;258.723659;"A";"E";"F";"C";"C";"A";"B";"A";"A";"B";"A";"B";"B";"A";"B";"A";"C";"BA";NA
21;2106706;17023911;230.287487;"A";"C";"C";"G";"A";"A";"A";"A";"A";"A";"A";"NI";"B";"B";"B";"A";"B";"BA";NA
21;2106706;17023912;197.501271;"A";"C";"F";"G";"B";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"A";"D";"IN";NA
21;2106706;17023913;187.056057;"A";"D";"E";"G";"A";"A";"A";"A";"A";"A";"E";"B";"A";"B";"B";"A";"C";"IN";NA
21;2106706;17023914;185.017328;"A";"C";"G";"G";"A";"A";"A";"A";"A";"D";"D";"B";"A";"A";"B";"A";"D";"IN";NA
21;2106706;17023915;201.826219;"A";"E";"D";"E";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17023916;177.116724;"A";"B";"B";"C";"B";"A";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"IN";NA
21;2106706;17023917;196.286116;"A";"A";"G";"B";"C";"A";"B";"B";"A";"A";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17023918;205.650875;"B";"E";"D";"F";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17023921;252.824559;"B";"D";"G";"G";"B";"A";"A";"A";"A";"D";"B";"B";"A";"A";"B";"A";"D";"BA";NA
21;2106706;17023922;194.265776;"B";"E";"D";"G";"B";"A";"A";"A";"A";"C";"A";"NI";"C";"B";"B";"B";"C";"IN";NA
21;2106706;17023924;206.366074;"A";"D";"E";"G";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17023925;215.763754;"A";"D";"F";"A";"A";"A";"A";"A";"A";"E";"A";"B";"C";"A";"B";"B";"D";"IN";NA
21;2106706;17023926;236.247174;"A";"E";"B";"D";"A";"A";"A";"A";"A";"A";"D";"B";"C";"B";"B";"A";"D";"BA";NA
21;2106706;17023928;268.881922;"A";"D";"E";"B";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"BA";NA
21;2106706;17023929;218.481909;"A";"C";"E";"C";"B";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17023930;200.463956;"A";"C";"B";"C";"B";"A";"A";"A";"A";"B";"A";"A";"B";"A";"B";"B";"A";"IN";NA
21;2106706;17023931;193.255913;"A";"D";"C";"B";"B";"A";"A";"A";"A";"A";"B";"B";"A";"B";"A";"A";"C";"IN";NA
21;2106706;17023932;201.151655;"A";"D";"D";"D";"B";"A";"A";"A";"A";"D";"A";"B";"A";"B";"C";"B";"A";"IN";NA
21;2106706;17023933;182.967701;"A";"D";"G";"G";"A";"A";"A";"A";"A";"E";"E";"B";"A";"B";"C";"C";"A";"IN";NA
21;2106706;17023934;209.077075;"A";"C";"G";"G";"B";"B";"B";"B";"A";"E";"E";"B";"B";"A";"A";"A";"D";"IN";NA
21;2106706;17023935;195.864911;"A";"C";"D";"D";"C";"B";"A";"A";"A";"B";"A";"A";"A";"B";"A";"A";"C";"IN";NA
21;2106706;17023936;204.531352;"A";"C";"G";"G";"A";"A";"A";"A";"A";"D";"B";"B";"A";"B";"A";"A";"A";"IN";NA
21;2106706;17023937;235.88298;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17023938;184.319624;"A";"C";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"B";"C";"IN";NA
21;2106706;17023939;251.584755;"A";"D";"B";"E";"B";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17023940;258.12086;"A";"E";"C";"G";"A";"A";"A";"A";"A";"D";"E";"B";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17023941;270.439194;"A";"C";"E";"D";"C";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17023942;215.340258;"B";"D";"E";"F";"B";"A";"A";"A";"A";"D";"E";"B";"A";"A";"B";"A";"A";"IN";NA
21;2106706;17023943;207.874216;"A";"NI";"C";"D";"A";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"NI";"IN";NA
21;2106706;17023944;249.840635;"A";"C";"D";"D";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"D";"BA";NA
21;2106706;17023945;166.505789;"A";"NI";"G";"G";"A";"B";"B";"B";"B";"C";"A";"NI";"A";"NI";"A";"A";"A";"IN";NA
21;2106706;17023946;228.244287;"A";"D";"E";"C";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"B";"A";"BA";NA
21;2106706;17023947;210.234829;"A";"D";"G";"G";"B";"A";"A";"A";"A";"D";"D";"B";"A";"A";"B";"A";"C";"IN";NA
21;2106706;17023948;199.367125;"B";"D";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17023949;238.281319;"A";"D";"B";"G";"A";"A";"A";"A";"A";"C";"B";"B";"B";"A";"B";"A";"C";"BA";NA
21;2106706;17023950;214.066136;"A";"E";"G";"G";"C";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17023951;228.671416;"C";"C";"F";"F";"A";"A";"A";"A";"A";"D";"B";"B";"B";"B";"B";"B";"C";"BA";NA
21;2106706;17023995;236.825604;"NI";"NI";"NI";"B";"B";"NI";"A";"A";"NI";"A";"B";"B";"NI";"NI";"A";"NI";"NI";"BA";NA
21;2106706;17023996;172.478946;"A";"C";"D";"B";"B";"A";"B";"A";"A";"A";"A";"A";"C";"A";"A";"A";"C";"IN";NA
21;2106706;17023997;232.938013;"A";"C";"G";"A";"A";"A";"A";"A";"A";"A";"D";"NI";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17023998;173.144512;"A";"E";"B";"B";"B";"A";"A";"A";"A";"A";"E";"B";"A";"B";"A";"A";"A";"IN";NA
21;2106706;17023999;231.98421;"A";"D";"F";"G";"B";"A";"A";"A";"A";"A";"D";"A";"C";"A";"A";"A";"C";"BA";NA
21;2106706;17024001;224.587028;"A";"C";"A";"G";"B";"A";"A";"A";"NI";"A";"B";"A";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17024002;219.479084;"A";"B";"G";"G";"A";"A";"A";"A";"NI";"C";"A";"NI";"B";"NI";"NI";"NI";"NI";"IN";NA
21;2106706;17024003;268.632419;"A";"B";"C";"D";"A";"A";"A";"A";"A";"B";"D";"NI";"B";"NI";"A";"B";"A";"BA";NA
21;2106706;17024004;185.892155;"A";"NI";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"C";"IN";NA
21;2106706;17024005;228.182023;"A";"NI";"C";"NI";"C";"A";"NI";"B";"NI";"E";"D";"A";"B";"NI";"B";"NI";"D";"BA";NA
21;2106706;17024006;200.282641;"B";"D";"B";"B";"B";"A";"A";"A";"A";"D";"D";"A";"B";"NI";"A";"A";"D";"IN";NA
21;2106706;17024008;174.663275;"NI";"E";"NI";"B";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"B";"A";"B";"NI";"NI";"IN";NA
21;2106706;17024009;209.835087;"A";"B";"C";"C";"A";"A";"A";"A";"A";"B";"A";"A";"B";"A";"B";"B";"D";"IN";NA
21;2106706;17024010;171.956018;"A";"E";"C";"C";"A";"B";"A";"A";"A";"A";"D";"A";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17024011;228.364344;"A";"B";"A";"B";"A";"B";"A";"B";"B";"A";"B";"B";"NI";"NI";"NI";"A";"NI";"BA";NA
21;2106706;17024012;168.566651;"A";"C";"G";"G";"A";"NI";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"D";"IN";NA
21;2106706;17024013;218.61946;"A";"D";"D";"D";"A";"A";"NI";"A";"A";"A";"A";"NI";"NI";"NI";"A";"NI";"A";"IN";NA
21;2106706;17024014;216.165284;"A";"B";"B";"A";"C";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"B";"C";"IN";NA
21;2106706;17024015;221.939521;"NI";"C";"NI";"G";"C";"B";"B";"B";"B";"A";"NI";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17024016;271.540776;"A";"D";"B";"A";"C";"A";"NI";"NI";"NI";"E";"C";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17055384;215.556393;"A";"C";"A";"B";"A";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"C";"IN";NA
21;2106706;17055385;190.33621;"A";"D";"E";"G";"C";"A";"A";"A";"A";"B";"E";"B";"A";"B";"B";"B";"C";"IN";NA
21;2106706;17055386;182.291236;"A";"D";"E";"G";"A";"A";"A";"NI";"A";"C";"D";"A";"A";"A";"B";"A";"C";"IN";NA
21;2106706;17055387;209.896121;"A";"D";"C";"C";"C";"A";"A";"B";"A";"E";"A";"A";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17055389;208.060114;"A";"C";"B";"A";"C";"A";"A";"A";"A";"A";"A";"B";"C";"A";"B";"B";"C";"IN";NA
21;2106706;17055390;213.420133;"A";"D";"D";"C";"B";"A";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"A";"IN";NA
21;2106706;17055391;256.292734;"A";"C";"F";"F";"A";"A";"A";"A";"A";"D";"A";"B";"A";"A";"B";"A";"C";"BA";NA
21;2106706;17055393;233.589606;"A";"D";"B";"C";"A";"A";"A";"A";"A";"C";"B";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17055394;240.031923;"B";"D";"E";"G";"C";"A";"B";"B";"B";"B";"A";"A";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17055395;233.242794;"A";"D";"G";"G";"A";"A";"A";"A";"A";"C";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17055396;163.697479;"A";"D";"G";"G";"B";"A";"A";"A";"A";"C";"B";"B";"A";"A";"B";"A";"C";"IN";NA
21;2106706;17055397;160.186659;"A";"C";"B";"G";"B";"A";"A";"B";"A";"C";"B";"B";"A";"B";"B";"A";"A";"IN";NA
21;2106706;17055398;215.225008;"A";"D";"C";"G";"A";"A";"A";"A";"A";"B";"B";"B";"B";"NI";"B";"B";"C";"IN";NA
21;2106706;17055399;193.898619;"A";"D";"D";"B";"B";"A";"A";"A";"A";"C";"B";"A";"A";"A";"B";"A";"D";"IN";NA
21;2106706;17055400;235.121614;"A";"C";"G";"G";"B";"A";"A";"A";"A";"C";"E";"A";"C";"A";"B";"A";"D";"BA";NA
21;2106706;17055401;231.37096;"A";"D";"D";"G";"A";"A";"A";"A";"A";"B";"B";"B";"B";"A";"B";"A";"A";"BA";NA
21;2106706;17055402;234.140648;"A";"D";"C";"D";"B";"B";"A";"B";"A";"C";"E";"B";"C";"A";"B";"A";"A";"BA";NA
21;2106706;17055403;197.054971;"A";"D";"B";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"IN";NA
21;2106706;17055404;203.553125;"A";"D";"C";"B";"B";"A";"A";"A";"A";"E";"B";"B";"B";"A";"A";"B";"B";"IN";NA
21;2106706;17055405;159.865781;"A";"E";"A";"A";"B";"A";"NI";"A";"A";"C";"A";"B";"B";"B";"C";"A";"D";"IN";NA
21;2106706;17055406;206.142784;"A";"D";"C";"B";"A";"A";"A";"A";"A";"A";"B";"B";"A";"B";"A";"A";"C";"IN";NA
21;2106706;17055407;207.184561;"C";"E";"F";"F";"A";"A";"A";"A";"A";"B";"A";"B";"C";"A";"B";"A";"C";"IN";NA
21;2106706;17055408;224.435951;"A";"B";"C";"A";"A";"A";"A";"A";"A";"D";"E";"B";"B";"A";"B";"B";"C";"IN";NA
21;2106706;17055409;193.473893;"A";"C";"B";"G";"B";"A";"A";"A";"A";"D";"D";"B";"A";"B";"B";"B";"A";"IN";NA
21;2106706;17055410;178.448135;"A";"C";"G";"G";"B";"A";"B";"A";"A";"D";"E";"B";"B";"NI";"A";"A";"D";"IN";NA
21;2106706;17055411;239.35965;"B";"NI";"D";"B";"C";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"C";"BA";NA
21;2106706;17055412;199.872894;"A";"D";"A";"NI";"B";"A";"A";"A";"A";"A";"B";"NI";"A";"NI";"A";"B";"A";"IN";NA
21;2106706;17055413;171.309847;"B";"E";"F";"G";"B";"A";"A";"A";"A";"E";"A";"B";"A";"B";"A";"A";"C";"IN";NA
21;2106706;17055414;189.664608;"A";"C";"G";"G";"B";"A";"A";"A";"A";"B";"B";"B";"A";"B";"B";"B";"C";"IN";NA
21;2106706;17055415;201.735674;"B";"D";"C";"G";"B";"A";"A";"A";"A";"B";"A";"B";"B";"A";"B";"A";"C";"IN";NA
21;2106706;17055416;199.984902;"A";"C";"G";"G";"C";"A";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17055420;203.147402;"A";"D";"D";"G";"A";"A";"A";"A";"A";"C";"A";"B";"A";"B";"A";"A";"C";"IN";NA
21;2106706;17055421;168.422337;"A";"B";"D";"G";"A";"A";"A";"A";"A";"B";"B";"B";"A";"B";"B";"A";"C";"IN";NA
21;2106706;17094059;155.096488;"A";"D";"B";"B";"A";"A";"A";"A";"A";"A";"A";"B";"C";"B";"B";"A";"A";"IN";NA
21;2106706;17094060;224.375476;"A";"C";"B";"A";"B";"A";"A";"A";"A";"B";"A";"B";"A";"B";"B";"A";"C";"IN";NA
21;2106706;17094061;200.438133;"A";"C";"G";"G";"A";"A";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17094062;180.280342;"A";"C";"C";"G";"A";"A";"A";"A";"A";"D";"B";"B";"B";"B";"C";"A";"C";"IN";NA
21;2106706;17094063;297.602195;"A";"D";"C";"C";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"A";"A";"BA";NA
21;2106706;17094064;188.202688;"A";"D";"C";"B";"B";"A";"A";"A";"A";"A";"B";"B";"C";"A";"B";"B";"A";"IN";NA
21;2106706;17094065;181.082788;"A";"D";"B";"C";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"C";"IN";NA
21;2106706;17094070;180.978772;"A";"D";"C";"C";"A";"A";"A";"A";"A";"C";"A";"NI";"A";"NI";"NI";"C";"C";"IN";NA
21;2106706;17094071;247.555869;"A";"D";"B";"G";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"A";"BA";NA
21;2106706;17094072;192.155505;"A";"D";"C";"B";"A";"A";"A";"A";"A";"E";"B";"A";"A";"B";"B";"A";"C";"IN";NA
21;2106706;17094073;198.391412;"A";"D";"E";"G";"C";"A";"A";"A";"A";"A";"E";"B";"A";"A";"B";"B";"A";"IN";NA
21;2106706;17094075;180.351604;"A";"B";"G";"G";"B";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17094076;210.824884;"A";"E";"B";"C";"A";"A";"A";"A";"A";"E";"A";"B";"A";"A";"B";"B";"A";"IN";NA
21;2106706;17094077;178.470884;"A";"C";"G";"G";"B";"A";"A";"A";"A";"A";"E";"B";"A";"B";"B";"A";"A";"IN";NA
21;2106706;17094078;203.384442;"A";"C";"G";"G";"B";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17094079;193.729545;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"D";"B";"A";"A";"A";"A";"A";"IN";NA
21;2106706;17094081;228.099805;"A";"B";"B";"G";"B";"A";"A";"A";"A";"D";"A";"B";"A";"A";"B";"A";"C";"BA";NA
21;2106706;17094082;194.169697;"A";"D";"C";"E";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"A";"A";"A";"IN";NA
21;2106706;17094083;219.546379;"A";"E";"G";"G";"B";"B";"B";"A";"B";"D";"A";"A";"C";"A";"B";"A";"C";"IN";NA
21;2107308;17024074;199.497074;"A";"C";"A";"A";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"D";"IN";NA
21;2107308;17024075;211.507385;"A";"E";"C";"E";"A";"A";"A";"A";"A";"A";"B";"NI";"A";"A";"A";"A";"C";"IN";NA
21;2107308;17024076;206.251159;"A";"D";"B";"B";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"A";"A";"IN";NA
21;2107308;17024077;198.715029;"B";"B";"G";"G";"A";"A";"A";"A";"A";"A";"B";"B";"A";"B";"B";"A";"C";"IN";NA
21;2107308;17024078;208.910963;"A";"D";"B";"G";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"A";"IN";NA
21;2107308;17024080;235.322156;"A";"D";"G";"G";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"C";"BA";NA
21;2107308;17024081;165.319642;"A";"D";"B";"A";"B";"A";"A";"A";"A";"B";"C";"A";"B";"B";"B";"A";"C";"IN";NA
21;2107308;17024082;239.413195;"A";"D";"C";"A";"B";"A";"A";"A";"A";"B";"E";"B";"B";"A";"A";"A";"C";"BA";NA
21;2107308;17024087;198.640748;"A";"NI";"B";"B";"A";"A";"A";"A";"A";"B";"A";"B";"B";"B";"B";"A";"D";"IN";NA
21;2107308;17024088;214.853491;"A";"D";"G";"G";"B";"A";"A";"A";"A";"A";"A";"NI";"B";"A";"A";"A";"C";"IN";NA
21;2107308;17024090;219.060339;"A";"E";"C";"C";"A";"A";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"IN";NA
21;2107308;17024091;226.393636;"A";"B";"G";"A";"A";"A";"A";"A";"A";"C";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2107308;17024092;189.384419;"A";"C";"G";"G";"A";"A";"A";"A";"A";"E";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2107308;17024093;274.21623;"A";"D";"C";"A";"A";"A";"A";"A";"A";"A";"D";"B";"B";"B";"B";"A";"C";"BA";NA
21;2107308;17024094;240.835878;"A";"D";"B";"C";"A";"A";"A";"A";"A";"A";"C";"B";"A";"B";"A";"A";"A";"BA";NA
21;2107308;17024095;209.103065;"A";"C";"B";"A";"B";"A";"A";"A";"A";"E";"E";"B";"C";"B";"B";"A";"D";"IN";NA
21;2107308;17024097;182.781971;"A";"E";"B";"G";"A";"B";"B";"B";"B";"B";"A";"B";"A";"A";"A";"B";"A";"IN";NA
21;2107308;17024098;200.093222;"A";"C";"D";"B";"B";"A";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2107308;17024099;211.448251;"A";"D";"B";"B";"C";"A";"A";"A";"A";"A";"E";"B";"A";"A";"B";"A";"A";"IN";NA
21;2107308;17024100;239.285761;"A";"C";"B";"D";"A";"A";"A";"A";"A";"E";"E";"B";"A";"NI";"A";"A";"A";"BA";NA
21;2107308;17024101;218.656629;"B";"E";"C";"C";"A";"A";"A";"A";"A";"B";"B";"B";"B";"A";"A";"A";"A";"IN";NA
21;2107308;17024102;219.367188;"A";"C";"B";"A";"B";"A";"B";"A";"A";"A";"A";"B";"A";"A";"B";"A";"A";"IN";NA
21;2107308;17024103;171.745919;"A";"D";"B";"B";"A";"A";"A";"A";"B";"D";"A";"B";"B";"A";"B";"A";"A";"IN";NA
21;2109270;16934419;256.233879;"B";"D";"F";"C";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"A";"A";"C";"BA";NA
21;2109270;16934420;226.941102;"NI";"E";"C";"C";"A";"A";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"A";"BA";NA
21;2109270;16934421;209.609226;"A";"C";"F";"B";"A";"B";"B";"A";"B";"B";"C";"B";"A";"B";"A";"A";"C";"IN";NA
21;2109270;16934422;206.640561;"A";"C";"C";"C";"A";"A";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109270;16934423;169.872687;"NI";"C";"B";"G";"NI";"A";"A";"A";"B";"E";"NI";"NI";"A";"A";"D";"B";"A";"IN";NA
21;2109270;16934424;221.763683;"A";"C";"C";"G";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;16934425;216.523722;"A";"C";"B";"D";"B";"A";"A";"A";"A";"E";"E";"B";"B";"B";"B";"A";"A";"IN";NA
21;2109270;16934426;192.046347;"A";"E";"D";"D";"A";"A";"A";"A";"A";"E";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934427;255.877733;"A";"NI";"NI";"NI";"A";"NI";"NI";"NI";"A";"E";"E";"NI";"A";"NI";"B";"A";"A";"BA";NA
21;2109270;16934429;178.413538;"B";"D";"G";"D";"A";"A";"A";"A";"A";"B";"A";"NI";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934430;202.604911;"A";"B";"G";"G";"A";"A";"A";"A";"A";"A";"C";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;16934431;201.848241;"A";"C";"C";"G";"C";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;16934432;196.518069;"B";"B";"A";"D";"NI";"A";"A";"A";"A";"C";"E";"B";"B";"B";"A";"B";"B";"IN";NA
21;2109270;16934433;175.680962;"NI";"D";"NI";"NI";"NI";"A";"A";"A";"A";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"IN";NA
21;2109270;16934434;176.286164;"NI";"B";"B";"C";"A";"A";"A";"A";"A";"A";"A";"NI";"NI";"NI";"A";"A";"B";"IN";NA
21;2109270;16934435;216.944367;"A";"C";"B";"G";"A";"A";"A";"A";"A";"C";"B";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;16934436;225.854443;"A";"C";"D";"C";"B";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;16934437;170.106429;"A";"D";"B";"D";"A";"A";"A";"A";"A";"C";"E";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;16934438;228.57081;"A";"D";"D";"D";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;16934440;198.655839;"A";"E";"B";"B";"B";"B";"A";"A";"A";"E";"E";"B";"A";"A";"A";"A";"A";"IN";NA
